,1e-05,0.0001,0.001,0.01,0.1
0,3.2529593908061707,3.1754889879110335,2.500971595597431,12.54020950656892,20.124323777776905
1,3.2444507455613145,2.8388361979752967,2.2315798151145225,20.414753340228764,20.395937474876497
2,3.2372835874815866,2.48628885449716,2.3226334594035514,20.08553743735383,20.08259071001926
3,3.2301559631850694,2.281992082644654,2.5356368249811982,19.864102598241445,19.87035462620953
4,3.2226814942727575,2.188025204855968,2.907966657795,19.70025825847202,19.711729759850318
5,3.2145862181589173,2.137810910590398,3.9295571471207826,19.572499495061436,19.587395445598023
6,3.2056329246970745,2.0840413656703607,8.658206717330534,19.469503751766354,19.486848406404324
7,3.1957152352437843,2.044179925618767,14.42754311973205,19.384514712412816,19.403714070143533
8,3.184791332892136,2.0156059848243113,17.861927745245136,19.313158342262298,19.333822108008338
9,3.1728853773420633,1.9946696068489889,18.739655456944764,19.252433938436365,19.27429117869413
10,3.1598596481829477,1.9785060864341693,18.99910675072486,19.20019155514039,19.223046247336764
11,3.145556146774884,1.9658399114627976,19.08504426096167,19.154837918818156,19.178543591919144
12,3.129983480685245,1.9564438996726952,19.104307813134362,19.115160063350007,19.139604412242313
13,3.1131652130463086,1.9493416125089633,19.09544739484264,19.080214081130013,19.10530916141307
14,3.09506847330501,1.9433435346386099,19.07497407662381,19.049251993803367,19.07492771617015
15,3.0756359267609352,1.9386518853948032,19.05045131937577,19.02167200030997,19.04787166680147
16,3.0547995790380815,1.9356934406070714,19.025378783060045,18.996983629689694,19.023660782741597
17,3.0325942845498854,1.9337660998072386,19.001315110433488,18.974782716141252,19.001898859646463
18,3.008862438317616,1.9325974190517672,18.97887859327944,18.954733034027775,18.98225595014051
19,2.983611475439989,1.9329231659346728,18.95823731077537,18.93655256212331,18.964455045177495
20,2.956999592915407,1.9341964199605002,18.93935225905257,18.92000303665973,18.948261925493746
21,2.929109780516743,1.9367938589976796,18.922097430836608,18.904881886561846,18.93347731445351
22,2.900020252021272,1.9405414455788919,18.90631799218334,18.891015924323757,18.919930730342283
23,2.8698628990735426,1.9450187160637398,18.89185738954563,18.878256351071062,18.907475612996766
24,2.838744894728126,1.9504126177888939,18.878569042805108,18.86647475927584,18.895985419357597
25,2.806753759144876,1.956383580934792,18.866320556767707,18.855559902606537,18.885350465080254
26,2.7739948835692547,1.963966329727247,18.85499443654362,18.845415062547854,18.87547534726528
27,2.7405796160274902,1.972580595182222,18.844487280081832,18.835955884264727,18.866276824631793
28,2.7066275756547507,1.9825265067900324,18.83470840251087,18.827108585061268,18.857682061294888
29,2.672249979231012,1.9932850953443861,18.82557833707745,18.818808461386087,18.849627162151176
30,2.637547637700216,2.0059254786086003,18.81702740627705,18.810998637045238,18.842055944078144
31,2.602628271648724,2.0195126648510198,18.808994435993405,18.803629007810923,18.834918899278033
32,2.567597400359951,2.0342110854884843,18.8014256296333,18.796655347078328,18.8281723163101
33,2.532573243853274,2.0496218429865394,18.794273595102393,18.79003854447321,18.821777531374753
34,2.497958608076334,2.0662431531707672,18.787496508515463,18.78374395487657,18.81570028785198
35,2.4652779443424286,2.0839691997890104,18.781057396500326,18.777740839678966,18.80991018631022
36,2.4364690917208582,2.102514522675464,18.77492351983193,18.772001885487587,18.804380210536273
37,2.411903108932262,2.1222965636774864,18.769065843124842,18.76650278819411,18.799086317741388
38,2.3901771862722145,2.1429441364789126,18.763458577473372,18.761221892433806,18.794007083199265
39,2.3696278859303037,2.165576569057131,18.758078784979286,18.75613987821259,18.78912339123944
40,2.3488804091624544,2.1894926453916286,18.752906035931645,18.751239487840884,18.78441816587703
41,2.327169159394227,2.215079889137895,18.747922110850723,18.746505287427233,18.77987613544959
42,2.3036850357432033,2.2430180947181024,18.743110740934007,18.741923458130053,18.775483626534253
43,2.2790064887005466,2.2727208463204445,18.738457381443716,18.737481613084675,18.77122838315024
44,2.2561402669543025,2.3048388356078364,18.733949013443095,18.733168636564628,18.76709940786006
45,2.2374411327930983,2.3394710971646386,18.729573970016478,18.728974542438976,18.763086821887498
46,2.2232596126321797,2.375827059804545,18.725321783683903,18.724890349427934,18.75918174178907
47,2.2135327039323127,2.414860345538737,18.721183052192025,18.720907970995032,18.75537617056717
48,2.20779462981087,2.455901751673686,18.717149320301004,18.717020118047312,18.751662901409365
49,2.2058015847466494,2.5001834954380477,18.713212975526638,18.713220212834436,18.74803543248846
50,2.207255124986176,2.547776170286754,18.709367156049474,18.709502312688358,18.74448789146787
51,2.2098077146784996,2.5996024438216208,18.705605669304276,18.705861042394012,18.741014968537886
52,2.2121240322381706,2.656060233765187,18.701922919900408,18.702291534162843,18.737611856962147
53,2.2135678138866526,2.71603433118045,18.698313845756644,18.698789374310316,18.734274200244144
54,2.2139079406840048,2.7813038114487725,18.69477386146016,18.69535055583913,18.730998045137035
55,2.2128021703372474,2.8522751223038996,18.69129880797267,18.691971436247353,18.727779799819146
56,2.2103687048586336,2.9311661831329996,18.68788490795874,18.688648699952914,18.724616196637186
57,2.206905016862704,3.0210381131549533,18.684528726045162,18.685379324811652,18.721504258897014
58,2.202579132956679,3.123959750372407,18.681227133467623,18.682160552252917,18.718441271242533
59,2.197693815278472,3.2433234178044508,18.677977276584482,18.678989860637554,18.715424753215988
60,2.19236746219423,3.390952924188177,18.674776548806623,18.67586494146331,18.71245243564687
61,2.187044941655914,3.6094985888444837,18.671622565581444,18.672783678108583,18.709522239552506
62,2.182175395576982,3.9999322913400275,18.668513142065613,18.669744126828732,18.7066322572726
63,2.1778637800204304,4.616281502171341,18.665446273177754,18.66674449976002,18.703780735593128
64,2.173925062350064,5.413063548848606,18.6624201157961,18.663783149707815,18.70096606064032
65,2.1703032983944626,6.31504561313619,18.659432972826355,18.66085855652633,18.698186744352594
66,2.167213849259369,7.269066785665256,18.656483278959456,18.657969314913572,18.69544141236155
67,2.164580774202647,8.248655972792026,18.653569587932953,18.65511412347462,18.692728793124353
68,2.1623581804600716,9.242329271119793,18.65069056110416,18.6522917749121,18.69004770817994
69,2.160438677457623,10.244926311235314,18.647844957229648,18.649501147219752,18.687397063403065
70,2.158741400222989,11.252796049880862,18.64503162329541,18.646741195781573,18.684775841153115
71,2.1572196976059663,12.26002330160024,18.64224948628681,18.64401094627191,18.68218309322185
72,2.1558636236877655,13.25274548358154,18.639497545816134,18.641309488274008,18.679617934494182
73,2.1547014262507296,14.200074390907348,18.636774867487407,18.63863596954119,18.677079537248755
74,2.1537614659900406,15.050183716979026,18.634080576937603,18.635989590835333,18.674567126030563
75,2.1527126160031167,15.753019679630333,18.631413854487967,18.633369601277852,18.67207997303399
76,2.1516803507102806,16.29672181074637,18.628773930318857,18.630775294160948,18.669617393946073
77,2.1509455989535704,16.706820876684105,18.62616008013999,18.628206003174572,18.66717874419819
78,2.150248530264858,17.018461154245074,18.623571621278327,18.62566109900264,18.66476341558919
79,2.1495686753403285,17.26026819906029,18.621007909154525,18.62313998624622,18.662370833234352
80,2.148856758113348,17.452186470765863,18.618468334110823,18.620642100655616,18.660000452814806
81,2.148294659926752,17.607624175564688,18.615952318545364,18.61816690661508,18.657651758089077
82,2.1477640104860596,17.735671778390067,18.613459314319194,18.615713894878485,18.65532425864493
83,2.1474172436823338,17.84263707514678,18.610988800407647,18.613282580516856,18.653017487865334
84,2.146935518629297,17.93301521654656,18.60854028079743,18.610872501054626,18.650731001085884
85,2.1466371589576423,18.010093646365462,18.60611328256013,18.60848321478606,18.648464373926238
86,2.146248442131842,18.076334288993454,18.60370735410925,18.606114299247306,18.646217200776544
87,2.1459518483762725,18.133620379877712,18.601322063633848,18.603765349822762,18.64398909342325
88,2.1456955530648485,18.1834198184179,18.59895699766389,18.6014359784857,18.641779679801274
89,2.145716078943558,18.226895917941796,18.596611759766798,18.599125812648865,18.63958860285943
90,2.1457156412310723,18.2649842244456,18.59428596937028,18.596834494116283,18.637415519528297
91,2.1454884579370495,18.298446936340998,18.591979260682077,18.5945616781329,18.635260099778748
92,2.1453714401418895,18.327912209419384,18.589691281707992,18.592307032510817,18.63312202576458
93,2.1453706673437973,18.353903051149878,18.587421693362,18.590070236835206,18.63100099103971
94,2.14532599280793,18.376858907103944,18.585170168642822,18.587850981737837,18.628896699842073
95,2.1450928422189572,18.397152027233467,18.58293639188688,18.585648968231887,18.626808866439745
96,2.145143557665355,18.415100042948378,18.580720058085006,18.58346390709698,18.624737214530384
97,2.145367865971265,18.430975752812266,18.57852087225105,18.581295518325202,18.62268147669316
98,2.145516923686341,18.445014823710395,18.576338548856572,18.5791435306019,18.62064139388191
99,2.145581351465446,18.457421915713734,18.574172811294776,18.577007680831823,18.61861671496249
